Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,disease_state,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,sample_ID,Sample Name,Sheep_ID,SRA Study,visit_sheep_foot
SRR12514789,AMPLICON,495,29079622,PRJNA658364,SAMN15867600,Metagenome or environmental,14408239,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",A_HEALTHY,SRX9005284,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,2-135F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-2-135F2,Sample-2-135F2,5,SRP278242,13-5-F2
SRR12514790,AMPLICON,474,21821,PRJNA658364,SAMN15867695,Metagenome or environmental,94642,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",EC,SRX9005283,United Kingdom,Europe,United Kingdom: Cheshire,not collected,Illumina MiSeq,EC,51.244399 N 2.12202 W,191-Extractcontrol,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Extractcontrol,Sample-191-Extractcontrol,EC,SRP278242,EC
SRR12514791,AMPLICON,492,63004534,PRJNA658364,SAMN15867663,Metagenome or environmental,31020553,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",A_HEALTHY,SRX9005282,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,190-19F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-190-19F3,Sample-190-19F3,9,SRP278242,1-9-F3
SRR12514792,AMPLICON,494,57727075,PRJNA658364,SAMN15867598,Metagenome or environmental,28383977,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",A_HEALTHY,SRX9005281,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,189-19F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-189-19F1,Sample-189-19F1,9,SRP278242,1-9-F1
SRR12514793,AMPLICON,492,57334756,PRJNA658364,SAMN15867597,Metagenome or environmental,28292442,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",A_HEALTHY,SRX9005280,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,188-18F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-188-18F3,Sample-188-18F3,8,SRP278242,1-8-F3
SRR12514794,AMPLICON,494,40242418,PRJNA658364,SAMN15867596,Metagenome or environmental,19769155,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",A_HEALTHY,SRX9005279,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,187-15F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:33:00Z,1,Sample-187-15F2,Sample-187-15F2,5,SRP278242,1-5-F2
SRR12514795,AMPLICON,493,69240168,PRJNA658364,SAMN15867662,Metagenome or environmental,34240621,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",A_HEALTHY,SRX9005278,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,186-13F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-186-13F1,Sample-186-13F1,3,SRP278242,1-3-F1
SRR12514796,AMPLICON,493,88987866,PRJNA658364,SAMN15867649,Metagenome or environmental,44826205,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",E_CODD,SRX9005277,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,114-B20,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-114-B20,Sample-114-B20,23,SRP278242,32-23-F4
SRR12514797,AMPLICON,491,41087549,PRJNA658364,SAMN15867595,Metagenome or environmental,20298132,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",A_HEALTHY,SRX9005276,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,185-12F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-185-12F2,Sample-185-12F2,2,SRP278242,1-2-F2
SRR12514798,AMPLICON,494,49725759,PRJNA658364,SAMN15867661,Metagenome or environmental,24555084,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",A_HEALTHY,SRX9005275,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,184-119F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-184-119F2,Sample-184-119F2,19,SRP278242,1-19-F2
SRR12514799,AMPLICON,492,49361309,PRJNA658364,SAMN15867594,Metagenome or environmental,24705056,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",A_HEALTHY,SRX9005274,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,183-114F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-183-114F3,Sample-183-114F3,14,SRP278242,1-14-F3
SRR12514800,AMPLICON,493,48451512,PRJNA658364,SAMN15867660,Metagenome or environmental,23952373,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",A_HEALTHY,SRX9005273,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,182-114F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-182-114F2,Sample-182-114F2,14,SRP278242,1-14-F2
SRR12514801,AMPLICON,491,101243179,PRJNA658364,SAMN15867659,Metagenome or environmental,50003053,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",A_HEALTHY,SRX9005272,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,181-113F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-181-113F3,Sample-181-113F3,13,SRP278242,1-13-F3
SRR12514802,AMPLICON,493,62975616,PRJNA658364,SAMN15867593,Metagenome or environmental,31097535,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",A_HEALTHY,SRX9005271,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,180-112F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-180-112F3,Sample-180-112F3,12,SRP278242,1-12-F3
SRR12514803,AMPLICON,481,9781991,PRJNA658364,SAMN15867658,Metagenome or environmental,4907694,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",A_HEALTHY,SRX9005270,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,179-112F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-179-112F1,Sample-179-112F1,12,SRP278242,1-12-F1
SRR12514804,AMPLICON,490,200294341,PRJNA658364,SAMN15867657,Metagenome or environmental,99192959,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",A_HEALTHY,SRX9005269,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,178-111F4,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-178-111F4,Sample-178-111F4,11,SRP278242,1-11-F4
SRR12514805,AMPLICON,488,119461185,PRJNA658364,SAMN15867656,Metagenome or environmental,59608773,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",A_HEALTHY,SRX9005268,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,177-110F4,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-177-110F4,Sample-177-110F4,10,SRP278242,1-10-F4
SRR12514806,AMPLICON,490,72029557,PRJNA658364,SAMN15867655,Metagenome or environmental,36063474,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",A_HEALTHY,SRX9005267,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,176-110F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-176-110F3,Sample-176-110F3,10,SRP278242,1-10-F3
SRR12514807,AMPLICON,493,58600201,PRJNA658364,SAMN15867648,Metagenome or environmental,29700656,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",A_HEALTHY,SRX9005266,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,113-B19,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-113-B19,Sample-113-B19,23,SRP278242,19-23-F4
SRR12514808,AMPLICON,494,38726599,PRJNA658364,SAMN15867541,Metagenome or environmental,18861451,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",E_CODD,SRX9005265,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,102-B8,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-102-B8,Sample-102-B8,5,SRP278242,33-5-F2
SRR12514809,AMPLICON,496,56035113,PRJNA658364,SAMN15867540,Metagenome or environmental,27001780,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",B_HEALTHY,SRX9005264,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,101-B7,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-25T12:34:00Z,1,Sample-101-B7,Sample-101-B7,5,SRP278242,23-5-F2
SRR12486648,AMPLICON,494,57481621,PRJNA658364,SAMN15867654,Metagenome or environmental,26692524,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",A_HEALTHY,SRX8978620,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,175-11F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:23:00Z,1,Sample-175-11F1,Sample-175-11F1,1,SRP278242,1-1-F1
SRR12486649,AMPLICON,497,77708639,PRJNA658364,SAMN15867592,Metagenome or environmental,35156683,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",A_HEALTHY,SRX8978619,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,17-1712F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-17-1712F3,Sample-17-1712F3,12,SRP278242,17-12-F3
SRR12486650,AMPLICON,495,17882683,PRJNA658364,SAMN15867591,Metagenome or environmental,8961489,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",D_FOOTROT,SRX8978618,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,157-325F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-157-325F2,Sample-157-325F2,5,SRP278242,32-5-F2
SRR12486651,AMPLICON,497,20084362,PRJNA658364,SAMN15867590,Metagenome or environmental,9397713,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",D_FOOTROT,SRX8978617,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,154-315F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-154-315F2,Sample-154-315F2,5,SRP278242,31-5-F2
SRR12486652,AMPLICON,497,22465717,PRJNA658364,SAMN15867589,Metagenome or environmental,10487775,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",D_FOOTROT,SRX8978616,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,150-3112F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:23:00Z,1,Sample-150-3112F3,Sample-150-3112F3,12,SRP278242,31-12-F3
SRR12486653,AMPLICON,497,18594092,PRJNA658364,SAMN15867588,Metagenome or environmental,8723223,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",D_FOOTROT,SRX8978615,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,144-308F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:23:00Z,1,Sample-144-308F3,Sample-144-308F3,8,SRP278242,30-8-F3
SRR12486654,AMPLICON,495,21205939,PRJNA658364,SAMN15867587,Metagenome or environmental,10503637,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",D_FOOTROT,SRX8978614,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,143-305F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-143-305F2,Sample-143-305F2,5,SRP278242,30-5-F2
SRR12486655,AMPLICON,496,17083159,PRJNA658364,SAMN15867585,Metagenome or environmental,8398735,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",D_FOOTROT,SRX8978613,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,141-3012F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-141-3012F3,Sample-141-3012F3,12,SRP278242,30-12-F3
SRR12486656,AMPLICON,496,20407598,PRJNA658364,SAMN15867583,Metagenome or environmental,9849925,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",D_FOOTROT,SRX8978612,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,139-299F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:23:00Z,1,Sample-139-299F1,Sample-139-299F1,9,SRP278242,29-9-F1
SRR12486657,AMPLICON,496,22463638,PRJNA658364,SAMN15867581,Metagenome or environmental,11024821,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",D_FOOTROT,SRX8978611,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,138-298F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:23:00Z,1,Sample-138-298F3,Sample-138-298F3,8,SRP278242,29-8-F3
SRR12486658,AMPLICON,494,41026977,PRJNA658364,SAMN15867554,Metagenome or environmental,20403623,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",E_CODD,SRX8978610,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,111-B17,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:23:00Z,1,Sample-111-B17,Sample-111-B17,8,SRP278242,43-8-F3
SRR12486659,AMPLICON,493,16458716,PRJNA658364,SAMN15867579,Metagenome or environmental,8711087,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",D_FOOTROT,SRX8978609,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,137-295F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-137-295F2,Sample-137-295F2,5,SRP278242,29-5-F2
SRR12486660,AMPLICON,495,16770178,PRJNA658364,SAMN15867576,Metagenome or environmental,8409317,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",D_FOOTROT,SRX8978608,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,134-2914F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-134-2914F3,Sample-134-2914F3,14,SRP278242,29-14-F3
SRR12486661,AMPLICON,496,21369642,PRJNA658364,SAMN15867571,Metagenome or environmental,10473348,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",D_FOOTROT,SRX8978607,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,131-2912F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-131-2912F3,Sample-131-2912F3,12,SRP278242,29-12-F3
SRR12486662,AMPLICON,497,16289858,PRJNA658364,SAMN15867572,Metagenome or environmental,7604796,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",A_HEALTHY,SRX8978606,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,13-158F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-13-158F3,Sample-13-158F3,8,SRP278242,15-8-F3
SRR12486663,AMPLICON,496,21134568,PRJNA658364,SAMN15867565,Metagenome or environmental,10141499,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",D_FOOTROT,SRX8978605,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,124-289F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-124-289F1,Sample-124-289F1,9,SRP278242,28-9-F1
SRR12486664,AMPLICON,494,15334352,PRJNA658364,SAMN15867564,Metagenome or environmental,7939356,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",D_FOOTROT,SRX8978604,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,123-288F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-123-288F3,Sample-123-288F3,8,SRP278242,28-8-F3
SRR12486665,AMPLICON,496,16261845,PRJNA658364,SAMN15867563,Metagenome or environmental,7859190,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",C_ID,SRX8978603,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,122-285F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-122-285F2,Sample-122-285F2,5,SRP278242,28-5-F2
SRR12486666,AMPLICON,495,14102372,PRJNA658364,SAMN15867560,Metagenome or environmental,7086571,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",D_FOOTROT,SRX8978602,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,120-282F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-120-282F2,Sample-120-282F2,2,SRP278242,28-2-F2
SRR12486667,AMPLICON,497,114913665,PRJNA658364,SAMN15867561,Metagenome or environmental,52937720,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",A_HEALTHY,SRX8978601,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,12-155F2,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-12-155F2,Sample-12-155F2,5,SRP278242,15-5-F2
SRR12486668,AMPLICON,495,17088816,PRJNA658364,SAMN15867559,Metagenome or environmental,8648279,UNIVERSITY OF LIVERPOOL,not collected,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",D_FOOTROT,SRX8978600,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,119-2814F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-119-2814F3,Sample-119-2814F3,14,SRP278242,28-14-F3
SRR12486669,AMPLICON,495,21678481,PRJNA658364,SAMN15867550,Metagenome or environmental,10439734,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",E_CODD,SRX8978599,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,110-B16,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-110-B16,Sample-110-B16,8,SRP278242,38-8-F3
SRR12486670,AMPLICON,496,21253086,PRJNA658364,SAMN15867558,Metagenome or environmental,10332993,UNIVERSITY OF LIVERPOOL,not collected,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",D_FOOTROT,SRX8978598,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,118-2812F3,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-118-2812F3,Sample-118-2812F3,12,SRP278242,28-12-F3
SRR12486671,AMPLICON,497,20933047,PRJNA658364,SAMN15867557,Metagenome or environmental,9719488,UNIVERSITY OF LIVERPOOL,not collected,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",D_FOOTROT,SRX8978597,United Kingdom,Europe,United Kingdom: Cheshire,Ovis aries,Illumina MiSeq,Foot,51.244399 N 2.12202 W,115-279F1,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2021-12-31T00:00:00Z,2020-08-20T16:24:00Z,1,Sample-115-279F1,Sample-115-279F1,9,SRP278242,27-9-F1
